Opportunity_ID,Target
10969,0.8685
10970,0.098
10971,0.6155
10972,0.5455
10973,0.506
10974,0.437
10975,0.8085
10976,0.876
10977,0.9635
10978,0.855
10979,0.7925
10980,0.267
10981,0.5765
10982,0.5855
10983,0.5045
10984,0.154
10985,0.13
10986,0.8585
10987,0.936
10988,0.1895
10989,0.282
10990,0.142
10991,0.015
10992,0.0265
10993,0.738
10994,0.1285
10995,0.4245
10996,0.4195
10997,0.168
10998,0.9435
10999,0.6665
11000,0.1195
11001,0.293
11002,0.7075
11003,0.2
11004,0.887
11005,0.3755
11006,0.367
11007,0.9285
11008,0.0245
11009,0.936
11010,0.7655
11011,0.7515
11012,0.686
11013,0.114
11014,0.595
11015,0.353
11016,0.1215
11017,0.832
11018,0.3725
11019,0.885
11020,0.0755
11021,0.65
11022,0.667
11023,0.8205
11024,0.115
11025,0.9415
11026,0.944
11027,0.7075
11028,0.2305
11029,0.9775
11030,0.2975
11031,0.7525
11032,0.5985
11033,0.8475
11034,0.067
11035,0.051
11036,0.729
11037,0.57
11038,0.523
11039,0.8995
11040,0.211
11041,0.7085
11042,0.4735
11043,0.812
11044,0.317
11045,0.261
11046,0.4135
11047,0.6515
11048,0.7775
11049,0.158
11050,0.53
11051,0.797
11052,0.202
11053,0.093
11054,0.24775
11055,0.366
11056,0.21275
11057,0.483
11058,0.27
11059,0.1895
11060,0.402
11061,0.3425
11062,0.207
11063,0.9315
11064,0.8725
11065,0.6235
11066,0.9505
11067,0.787
11068,0.897
11069,0.1435
11070,0.7405
11071,0.2165
11072,0.891
11073,0.8885
11074,0.6325
11075,0.156
11076,0.7175
11077,0.807
11078,0.367
11079,0.66
11080,0.7935
11081,0.67675
11082,0.2215
11083,0.021
11084,0.1805
11085,0.799
11086,0.823
11087,0.927
11088,0.0975
11089,0.1385
11090,0.1415
11091,0.754
11092,0.53
11093,0.43
11094,0.375
11095,0.8535
11096,0.923
11097,0.0065
11098,0.093
11099,0.3835
11100,0.63
11101,0.3045
11102,0.6255
11103,0.495
11104,0.697
11105,0.1915
11106,0.0975
11107,0.2295
11108,0.8845
11109,0.9445
11110,0.7235
11222,0.885
11223,0.9085
11224,0.8645
11225,0.126
11226,0.676
11227,0.0285
11228,0.74
11229,0.8635
11230,0.6265
11231,0.4895
11232,0.453
11233,0.8745
11234,0.8395
11235,0.1085
11236,0.855
11237,0.2475
11238,0.8545
11239,0.1475
11240,0.181
11241,0.891
11242,0.909
11243,0.1345
11244,0.074
11245,0.9035
11246,0.123
11247,0.196
11248,0.5775
11249,0.856
11250,0.011
11251,0.711
11252,0.2905
11253,0.693
11254,0.415
11255,0.9075
11256,0.948
11257,0.088
11258,0.2325
11259,0.935
11260,0.9385
11261,0.3925
11262,0.9405
11263,0.904
11264,0.363
11265,0.1765
11266,0.001
11267,0.89
11268,0.65325
11269,0.126
11270,0.543
11271,0.222
11272,0.5275
11273,0.7405
11274,0.914
11275,0.9545
11276,0.9305
11277,0.777
11278,0.3725
11279,0.0185
11280,0.513
11281,0.622
11282,0.691
11283,0.1755
11284,0.154
11285,0.207
11286,0.1095
11287,0.9635
11288,0.6015
11289,0.6095
11290,0.31
11291,0.118
11292,0.15
11293,0.951
11294,0.144
11295,0.621
11296,0.0835
11297,0.0515
11298,0.1975
11299,0.892
11300,0.572
11301,0.772
11302,0.5965
11303,0.635
11304,0.707
11305,0.0075
11306,0.2975
11307,0.1315
11308,0.9675
11309,0.7615
11310,0.6445
11311,0.48
11312,0.2445
11313,0.243
11314,0.1765
11315,0.2205
11316,0.871
11317,0.112
11318,0.7935
11319,0.8375
11320,0.813
11321,0.5005
11322,0.9645
11323,0.8055
11324,0.885
11325,0.199
11326,0.20975
11327,0.1205
11328,0.845
11329,0.059
11330,0.275
11331,0.347
11332,0.762
11333,0.9245
11334,0.917
11335,0.675
11336,0.1105
11337,0.6715
11338,0.282
11339,0.4435
11340,0.162
11341,0.0735
11342,0.823
11343,0.8495
11344,0.2205
11345,0.8265
11346,0.0005
11347,0.6515
11348,0.951
11349,0.581
11350,0.1025
11351,0.0495
11352,0.9145
11353,0.807
11354,0.0555
11355,0.1495
11356,0.631
11357,0.85
11358,0.119
11359,0.018
11360,0.196
11361,0.66
11362,0.648
11363,0.148
11364,0.001
11365,0.9605
11366,0.645
11367,0.147
11368,0.9425
11369,0.065
11370,0.82
11371,0.804
11372,0.8135
11373,0.091
11374,0.072
11375,0.6645
11376,0.184
11377,0.215
11378,0.1555
11379,0.522
11380,0.318
11381,0.712
11382,0.51625
11383,0.8115
11384,0.619
11385,0.0285
11386,0.682
11387,0.0615
11388,0.9335
11389,0.3255
11390,0.1115
11391,0.1115
11392,0.128
11393,0.6335
11394,0.837
11395,0.6415
11396,0.6005
11397,0.2205
11398,0.7025
11399,0.7395
11400,0.9385
11401,0.5955
11402,0.3615
11403,0.103
11404,0.188
11405,0.1985
11406,0.2555
11407,0.7835
11408,0.616
11409,0.4275
11410,0.224
11411,0.5655
11412,0.8325
11413,0.8395
11414,0.9715
11415,0.0345
11416,0.6235
11417,0.6015
11418,0.2305
11419,0.7765
11420,0.588
11421,0.329
11422,0.293
11423,0.59475
11424,0.8625
11425,0.707
11426,0.832
11427,0.6715
11428,0.2385
11429,0.2835
11430,0.2505
11431,0.202
11432,0.202
11433,0.263
11434,0.2535
11435,0.924
11436,0.0415
11437,0.195
11438,0.2645
11439,0.7715
11440,0.6825
11441,0.4485
11442,0.122
11443,0.393
11444,0.2295
11445,0.952
11446,0.931
11447,0.1065
11448,0.178
11449,0.0945
11450,0.278
11451,0.2755
11452,0.3505
11453,0.2195
11454,0.3925
11455,0.2655
11456,0.8535
11457,0.474
11458,0.5625
11459,0.0155
11460,0.0405
11461,0.223
11462,0.3115
11463,0.1835
11464,0.3505
11465,0.415
11466,0.3095
11467,0.4135
11468,0.225
11469,0.2685
11470,0.693
11471,0.8065
11472,0.7045
11473,0.9835
11474,0.6415
11475,0.55725
11476,0.7995
11477,0.854
11478,0.9735
11479,0.4365
11480,0.074
11481,0.0875
11482,0.158
11483,0.248
11484,0.138
11485,0.002
11486,0.001
11487,0.001
11488,0.909
11489,0.883
11490,0.484
11491,0.517
11492,0.342
11493,0.1325
11494,0.2725
11495,0.0835
11496,0.386
11497,0.817
11498,0.016
11499,0.244
11500,0.856
11501,0.9595
11502,0.5045
11503,0.545
11504,0.7345
11505,0.831
11506,0.728
11507,0.09
11508,0.9
11509,0.7525
11510,0.5305
11511,0.892
11512,0.8985
11513,0.738
11514,0.9015
11515,0.0685
11516,0.5195
11517,0.425
11518,0.131
11519,0.965
11520,0.738
11521,0.9395
11522,0.7775
11523,0.1075
11524,0.894
11525,0.844
11526,0.8425
11527,0.905
11528,0.7415
11529,0.7865
11530,0.1805
11531,0.2705
11532,0.865
11533,0.2535
11534,0.4765
11535,0.7495
11536,0.764
11537,0.312
11538,0.1995
11539,0.6825
11540,0.9735
11541,0.077
11542,0.781
11543,0.8595
11544,0.714
11545,0.5295
11546,0.384
11547,0.5205
11548,0.4175
11549,0.4755
11550,0.2085
11551,0.215
11552,0.39675
11553,0.0195
11554,0.39375
11555,0.1885
11556,0.1745
11557,0.5895
11558,0.427
11559,0.1595
11560,0.174
11561,0.154
11562,0.125
11563,0.6855
11564,0.8775
11565,0.8985
11566,0.2255
11567,0.4185
11568,0.6945
11569,0.82
11570,0.288
11571,0.345
11572,0.0745
11573,0.222
11574,0.4465
11575,0.376
11576,0.458
11577,0.275
11578,0.2825
11579,0.1905
11580,0.9645
11581,0.886
11582,0.913
11583,0.5625
11584,0.6645
11585,0.7885
11586,0.715
11587,0.5855
11588,0.96
11589,0.9485
11590,0.475
11591,0.1615
11592,0.151
11594,0.957
11595,0.932
11596,0.777
11597,0.7975
11598,0.9
11599,0.894
11600,0.5225
11601,0.7865
11602,0.854
11603,0.2475
11604,0.3445
11605,0.43
11606,0.318
11607,0.3125
11608,0.1875
11609,0.1905
11610,0.1955
11611,0.4525
11612,0.362
11613,0.4165
11614,0.625
11615,0.0525
11616,0.11
11617,0.1835
11618,0.5635
11619,0.1055
11620,0.622
11621,0.131
11622,0.231
11623,0.113
11624,0.987
11625,0.227
11626,0.8955
11627,0.7795
11628,0.509
11629,0.3405
11630,0.166
11631,0.6485
11632,0.6425
11633,0.4735
11634,0.1145
11635,0.1685
11636,0.8725
11637,0.116
11638,0.7035
11639,0.1875
11640,0.8115
11641,0.4085
11642,0.0855
11643,0.706
11644,0.849
11645,0.472
11646,0.8245
11647,0.1395
11648,0.037
11649,0.627
11650,0.711
11651,0.796
11652,0.679
11653,0.689
11654,0.892
11655,0.8875
11656,0.78
11657,0.774
11658,0.854
11659,0.901
11660,0.063
11661,0.8995
11662,0.5235
11663,0.9645
11664,0.137
11665,0.1995
11666,0.615
11668,0.08
11669,0.164
11670,0.7355
11671,0.6095
11672,0.666
11673,0.626
11674,0.5675
11675,0.4285
11676,0.377
11677,0.133
11678,0.133
11679,0.213
11680,0.242
11681,0.1245
11682,0.0985
11683,0.4705
11684,0.02
11685,0.069
11686,0.0625
11687,0.113
11688,0.0835
11689,0.062
11690,0.009
11691,0.073
11692,0.203
11693,0.006
11694,0.2195
11695,0.571
11696,0.692
11697,0.932
11698,0.0905
11699,0.577
11700,0.967
11701,0.215
11702,0.9195
11703,0.147
11704,0.1735
11705,0.582
11706,0.0125
11707,0.895
11708,0.87
11709,0.577
11710,0.64
11711,0.647
11712,0.652
11713,0.8665
11714,0.0355
11715,0.0265
11716,0.046
11717,0.956
11718,0.502
11719,0.1835
11720,0.1675
11721,0.946
11722,0.419
11723,0.9375
11724,0.162
11725,0.818
11726,0.0695
11727,0.6255
11728,0.776
11729,0.3715
11730,0.59075
11731,0.781
11732,0.1435
11733,0.92
11734,0.6645
11735,0.789
11736,0.773
11737,0.726
11738,0.167
11739,0.299
11740,0.231
11741,0.5345
11742,0.8535
11743,0.2915
11744,0.4865
11745,0.5185
11746,0.1245
11747,0.745
11748,0.0665
11749,0.6765
11750,0.879
11751,0.456
11752,0.328
11753,0.3105
11754,0.34125
11755,0.6725
11756,0.3955
11757,0.303
11758,0.787
11759,0.658
11760,0.851
11761,0.2135
11762,0.1975
11763,0.648
11764,0.7095
11765,0.335
11766,0.8785
11767,0.0795
11768,0.9725
11769,0.9155
11770,0.7485
11771,0.866
11772,0.5745
11773,0.6345
11774,0.7925
11775,0.5845
11776,0.4575
11777,0.8645
11778,0.8415
11779,0.02
11780,0.48075
11781,0.8075
11782,0.9305
11783,0.867
11784,0.2515
11785,0.717
11786,0.137
11787,0.818
11788,0.438
11789,0.7295
11790,0.721
11791,0.2005
11792,0.1035
11793,0.058
11794,0.686
11795,0.485
11796,0.939
11797,0.829
11798,0.819
11799,0.9585
11800,0.8155
11801,0.831
11802,0.9165
11803,0.749
11804,0.584
11805,0.8965
11806,0.535
11807,0.8865
11808,0.0655
11809,0.292
11810,0.287
11811,0.9545
11812,0.7115
11813,0.002
11814,0.92075
11815,0.386
11816,0.1445
11817,0.651
11818,0.263
11819,0.8295
11820,0.7875
11821,0.9785
11822,0.964
11823,0.143
11824,0.59
11825,0.043
11826,0.7675
11827,0.382
11828,0.4405
11829,0.797
11830,0.195
11831,0.9005
11832,0.955
11833,0.8395
11834,0.102
11835,0.9275
11836,0.803
11837,0.799
11838,0.7915
11839,0.7735
11840,0.7285
11841,0.1425
11842,0.097
11843,0.688
11844,0.8065
11845,0.8
11846,0.7985
11847,0.7985
11848,0.7985
11849,0.7875
11850,0.7875
11851,0.7875
11852,0.7705
11853,0.934
11854,0.874
11855,0.779
11856,0.1035
11857,0.1285
11858,0.969
11859,0.178
11860,0.81
11861,0.3475
11862,0.8495
11863,0.6375
11864,0.4795
11865,0.406
11866,0.37
11867,0.3575
11868,0.8035
11869,0.4865
11870,0.3955
11871,0.4445
11872,0.9595
11873,0.878
11874,0.6915
11875,0.1855
11876,0.4795
11877,0.3355
11878,0.184
11879,0.948
11880,0.332
11881,0.198
11882,0.2905
11883,0.3415
11884,0.6635
11885,0.5685
11886,0.927
11887,0.844
11888,0.926
11889,0.307
11890,0.601
11891,0.3855
11892,0.3855
11893,0.3855
11894,0.321
11895,0.12
11896,0.8565
11897,0.966
11898,0.22
11899,0.5215
11900,0.6245
11901,0.737
11902,0.6495
11903,0.5845
11904,0.4725
11905,0.45675
11906,0.47175
11907,0.41725
11908,0.8455
11909,0.5365
11910,0.4995
11911,0.48075
11912,0.8135
11913,0.697
11914,0.703
11915,0.7675
11916,0.6385
11917,0.0485
11918,0.943
11919,0.8935
11920,0.771
11921,0.8095
11922,0.8575
11923,0.741
11924,0.1325
11925,0.1795
11926,0.754
11927,0.5685
11928,0.41325
11929,0.39175
11930,0.38125
11931,0.506
11932,0.773
11933,0.92
11934,0.186
11935,0.8335
11936,0.8775
11937,0.695
11938,0.865
11939,0.8435
11940,0.6545
11941,0.9235
11942,0.1085
11943,0.639
11944,0.633
11945,0.107
11946,0.066
11947,0.0985
11948,0.711
11949,0.528
11950,0.0755
11951,0.4005
11952,0.834
11953,0.864
11954,0.63175
11955,0.5335
11956,0.15875
11957,0.029
11958,0.176
11959,0.7605
11960,0.7725
11961,0.541
11962,0.911
11963,0.7045
11964,0.912
11965,0.8905
11966,0.896
11967,0.692
11968,0.8995
11969,0.6985
11970,0.9305
11971,0.1265
11972,0.7875
11973,0.4065
11974,0.915
11975,0.7495
11976,0.747
11977,0.66675
11978,0.7115
11979,0.292
11980,0.9355
11981,0.7905
11982,0.676
11983,0.0965
11984,0.1225
11985,0.948
11986,0.491
11987,0.5515
11988,0.858
11989,0.767
11990,0.724
11991,0.9145
11992,0.92
11993,0.64
11994,0.7415
11995,0.101
11996,0.7815
11997,0.9205
11998,0.76
11999,0.8145
12000,0.7945
12001,0.5915
12002,0.2195
12003,0.4115
12004,0.361
12005,0.801
12006,0.741
12007,0.8025
12008,0.7755
12009,0.927
12010,0.9015
12011,0.7255
12012,0.242
12013,0.907
12014,0.9275
12015,0.985
12016,0.621
12017,0.63125
12018,0.3235
12019,0.852
12020,0.559
12021,0.809
12022,0.008
12023,0.7815
12024,0.795
12025,0.079
12026,0.5425
12027,0.315
12028,0.643
12029,0.588
12030,0.643
12031,0.776
12032,0.896
12033,0.0905
12034,0.4565
12035,0.785
12036,0.577
12037,0.696
12038,0.8355
12039,0.7175
12040,0.314
12041,0.7235
12042,0.57775
12043,0.48
12044,0.3695
12045,0.493
12046,0.3835
12047,0.415
12048,0.292
12049,0.81
12050,0.5305
12051,0.0065
12052,0.2615
12053,0.0665
12054,0.176
12055,0.6205
12056,0.0235
12057,0.9065
12058,0.726
12059,0.0855
12060,0.7955
12061,0.9315
12062,0.8645
12063,0.932
12064,0.6445
12065,0.8815
12066,0.886
12067,0.9485
12068,0.9485
12069,0.886
12070,0.3495
12071,0.098
12072,0.499
12073,0.903
12074,0.8105
12075,0.9295
12076,0.9285
12077,0.9375
12078,0.9015
12079,0.907
12080,0.4335
12081,0.493
12082,0.4415
12083,0.411
12084,0.038
12085,0.8585
12086,0.4435
12087,0.952
12088,0.74
12089,0.1935
12090,0.6265
12091,0.499
12092,0.6645
12093,0.498
12094,0.439
12095,0.6805
12096,0.3595
12097,0.359
12098,0.8605
12099,0.669
12100,0.73
12101,0.891
12102,0.7745
12103,0.892
12104,0.2105
12105,0.672
12106,0.887
12107,0.348
12108,0.444
12109,0.433
12110,0.477
12111,0.8595
12112,0.3655
12113,0.785
12114,0.7885
12115,0.50925
12116,0.50925
12117,0.6765
12118,0.7385
12119,0.6605
12120,0.79
12121,0.9165
12122,0.724
12123,0.9485
12124,0.89
12125,0.9255
12126,0.8605
12127,0.9535
12128,0.6345
12129,0.6505
12130,0.927
12131,0.6825
12132,0.9375
12133,0.5325
12134,0.3445
12135,0.326
12136,0.932
12137,0.2
12138,0.779
12139,0.487
12140,0.6785
12141,0.615
12142,0.973
12143,0.4795
12144,0.524
12145,0.4615
12146,0.447
12147,0.447
12148,0.3655
12149,0.3485
12150,0.487
12151,0.3485
12152,0.4895
12153,0.458
12154,0.676
12155,0.5555
12156,0.7935
12157,0.8035
12158,0.7285
12159,0.5365
12160,0.877
12161,0.7165
12162,0.574
12163,0.539
12164,0.1905
12165,0.4695
12166,0.292
12167,0.9585
12168,0.1385
12169,0.8855
12170,0.9795
12171,0.959
12172,0.685
12173,0.7465
12174,0.4875
12175,0.8635
12176,0.7815
12177,0.6415
12178,0.524
12179,0.852
12180,0.263
12181,0.7985
12182,0.502
12183,0.521
12184,0.246
12185,0.2435
12186,0.8995
12187,0.525
12188,0.71825
12189,0.7355
12190,0.173
12191,0.8795
12192,0.6495
12193,0.342
12194,0.0665
12195,0.3755
12196,0.3985
12197,0.3985
12198,0.3985
12199,0.3985
12200,0.415
12201,0.649
12202,0.3675
12203,0.3835
12204,0.3835
12205,0.67
12206,0.544
12207,0.3985
12208,0.3985
12209,0.7015
12210,0.595
12211,0.8345
12212,0.813
12213,0.936
12214,0.9235
12215,0.748
12216,0.8995
12217,0.946
12218,0.237
12219,0.809
12220,0.242
12221,0.792
12222,0.6435
12223,0.8295
12224,0.8675
12225,0.962
12226,0.8315
12227,0.9465
12228,0.387
12229,0.7875
12230,0.724
12231,0.881
12232,0.713
12233,0.7495
12234,0.3165
12235,0.3455
12236,0.79725
12237,0.768
12238,0.169
12239,0.9675
12240,0.6575
12241,0.5085
12242,0.8465
12243,0.053
12244,0.6975
12245,0.6745
12246,0.909
12247,0.40675
12248,0.5465
12249,0.875
12250,0.717
12251,0.8875
12252,0.573
12253,0.507
12254,0.969
12255,0.5765
12256,0.545
12257,0.9125
12258,0.8925
12259,0.5155
12260,0.9695
12261,0.35525
12262,0.5005
12263,0.228
12264,0.7965
12265,0.395
12266,0.3925
12267,0.406
12268,0.443
12269,0.413
12270,0.453
12271,0.895
12272,0.6345
12273,0.776
12274,0.494
12275,0.7055
12276,0.4815
12277,0.93
12278,0.807
12279,0.878
12280,0.579
12281,0.2865
12282,0.687
12283,0.8435
12284,0.381
12285,0.339
12286,0.47
12287,0.47
12288,0.5
12289,0.5265
12290,0.6455
12291,0.528
12292,0.9085
12293,0.964
12294,0.918
12295,0.5855
12296,0.533
12297,0.2945
12298,0.897
12299,0.0205
12300,0.36175
12301,0.3425
12302,0.886
12303,0.9555
12304,0.9705
12305,0.7525
12306,0.058
12307,0.638
12308,0.411
12309,0.2825
12310,0.9595
12311,0.759
12312,0.8865
12313,0.7305
12314,0.801
12315,0.733
12316,0.288
12317,0.597
12318,0.4695
12319,0.2455
12320,0.188
12321,0.4405
12322,0.308
12323,0.324
12324,0.392
12325,0.282
12326,0.5625
12327,0.1895
12328,0.3695
12329,0.361
12330,0.2175
12331,0.187
12332,0.145
12333,0.3195
12334,0.1455
12335,0.2895
12336,0.14
12337,0.141
12338,0.187
12339,0.045
12340,0.8535
12341,0.977
12342,0.942
12343,0.7585
12344,0.9155
12345,0.141
12346,0.152
12347,0.167
12348,0.1485
12349,0.1515
12350,0.1505
12351,0.2605
12352,0.785
12353,0.8825
12354,0.3295
12355,0.896
12356,0.375
12357,0.0665
12358,0.698
12359,0.6205
12360,0.7785
12361,0.86775
12362,0.43025
12363,0.556
12364,0.945
12365,0.34
12366,0.358
12367,0.54675
12368,0.22
